nounId,nominative,genitive,transformationType,isSlender,syllableCount,nomSuffix,genSuffix,has ea
11390,"éanlaith","éanlaithe","+e",true,2,"h","he","no"
11393,"éanlann","éanlainne","palatalized alt + e",false,2,"ann","ainne","no"
11397,"éarlais","éarlaise","+e",true,2,"s","se","no"
11408,"éastraigin","éastraigine","+e",true,3,"n","ne","no"
11454,"éigríoch","éigríche","palatalized alt + e",false,2,"íoch","íche","no"
11478,"éiric","éirice","+e",true,2,"c","ce","no"
11479,"éirim","éirime","+e",true,2,"m","me","no"
11487,"éislinn","éislinne","+e",true,2,"n","ne","no"
11497,"éitir","éitire","+e",true,2,"r","re","no"
11499,"fabhairt","fabhairte","+e",true,2,"t","te","no"
11513,"fabraic","fabraice","+e",true,2,"c","ce","no"
11519,"fachnaoid","fachnaoide","+e",true,2,"d","de","no"
11542,"fadhb","faidhbe","palatalized alt + e",false,1,"adhb","aidhbe","no"
11573,"faichill","faichille","+e",true,2,"l","le","no"
11582,"faighin","faighne","syncope + e",true,2,"hin","hne","no"
11583,"faighneog","faighneoige","palatalized alt + e",false,2,"og","oige","no"
11585,"fail","faile","+e",true,1,"l","le","no"
11589,"faill","faille","+e",true,1,"l","le","no"
11611,"faireog","faireoige","palatalized alt + e",false,2,"og","oige","no"
11629,"faisnéis","faisnéise","+e",true,2,"s","se","no"
11636,"faíreach","faírí","í",false,2,"reach","rí","yes"
11638,"falacail","falacaile","+e",true,3,"l","le","no"
11652,"fallaing","fallainge","+e",true,2,"g","ge","no"
11678,"fanntais","fanntaise","+e",true,2,"s","se","no"
11701,"faoistin","faoistine","+e",true,2,"n","ne","no"
11709,"faonoscailt","faonoscailte","+e",true,3,"t","te","no"
11764,"fáinleog","fáinleoige","palatalized alt + e",false,2,"og","oige","no"
11787,"fáithim","fáithime","+e",true,2,"m","me","no"
11794,"fálróid","fálróide","+e",true,2,"d","de","no"
11825,"fáschoill","fáschoille","+e",true,2,"l","le","no"
11850,"fead","feide","palatalized alt + e",false,1,"ead","eide","yes"
11859,"feadóg","feadóige","palatalized alt + e",false,2,"óg","óige","no"
11874,"feamainn","feamainne","+e",true,2,"n","ne","no"
11883,"feannóg","feannóige","palatalized alt + e",false,2,"óg","óige","no"
11898,"fearb","feirbe","palatalized alt + e",false,1,"earb","eirbe","yes"
11905,"fearg","feirge","palatalized alt + e",false,1,"earg","eirge","yes"
11911,"fearnóg","fearnóige","palatalized alt + e",false,2,"óg","óige","no"
11919,"fearsaid","fearsaide","+e",true,2,"d","de","no"
11924,"fearthainn","fearthainne","+e",true,2,"n","ne","no"
11947,"feidhm","feidhme","+e",true,1,"m","me","no"
11982,"feilt","feilte","+e",true,1,"t","te","no"
11997,"feirc","feirce","+e",true,1,"c","ce","no"
11999,"feirdhris","feirdhrise","+e",true,2,"s","se","no"
12004,"feirm","feirme","+e",true,1,"m","me","no"
12009,"feis","feise","+e",true,1,"s","se","no"
12018,"feithealann","feithealainne","palatalized alt + e",false,3,"ann","ainne","no"
12022,"feithicil","feithicle","syncope + e",true,3,"cil","cle","no"
12023,"feithid","feithide","+e",true,2,"d","de","no"
12026,"feithidicíd","feithidicíde","+e",true,4,"d","de","no"
12070,"féasóg","féasóige","palatalized alt + e",false,2,"óg","óige","no"
12099,"féinchúis","féinchúise","+e",true,2,"s","se","no"
12113,"féinmhuinín","féinmhuiníne","+e",true,3,"n","ne","no"
12118,"féinseirbhís","féinseirbhíse","+e",true,3,"s","se","no"
12120,"féinspéis","féinspéise","+e",true,2,"s","se","no"
12128,"féirseog","féirseoige","palatalized alt + e",false,2,"og","oige","no"
12129,"féith","féithe","+e",true,1,"h","he","no"
12132,"féitheog","féitheoige","palatalized alt + e",false,2,"og","oige","no"
12153,"fiacail","fiacaile","+e",true,2,"l","le","no"
12237,"fiarshúil","fiarshúile","+e",true,2,"l","le","no"
12251,"ficheall","fichille","palatalized + e",false,2,"heall","hille","yes"
12258,"fidil","fidle","syncope + e",true,2,"dil","dle","no"
12286,"fillteog","fillteoige","palatalized alt + e",false,2,"og","oige","no"
12356,"firmimint","firmiminte","+e",true,3,"t","te","no"
12361,"fisic","fisice","+e",true,2,"c","ce","no"
12370,"fithis","fithise","+e",true,2,"s","se","no"
12396,"fíf","fífe","+e",true,1,"f","fe","no"
12404,"fíneog","fíneoige","palatalized alt + e",false,2,"og","oige","no"
12422,"fíonchaor","fíonchaoire","palatalized alt + e",false,2,"or","oire","no"
12427,"fíonlann","fíonlainne","palatalized alt + e",false,2,"ann","ainne","no"
12454,"fíric","fírice","+e",true,2,"c","ce","no"
12459,"fís","físe","+e",true,1,"s","se","no"
12465,"físdialann","físdialainne","palatalized alt + e",false,3,"ann","ainne","no"
12474,"fístéip","fístéipe","+e",true,2,"p","pe","no"
12497,"flapóg","flapóige","palatalized alt + e",false,2,"óg","óige","no"
12502,"flaspóg","flaspóige","palatalized alt + e",false,2,"óg","óige","no"
12507,"fleasc","fleisce","palatalized alt + e",false,1,"easc","eisce","yes"
12518,"fleisc","fleisce","+e",true,1,"c","ce","no"
12527,"fliodh","flidhe","palatalized alt + e",false,1,"iodh","idhe","no"
12537,"fliúit","fliúite","+e",true,1,"t","te","no"
12541,"flíp","flípe","+e",true,1,"p","pe","no"
12560,"fluairíd","fluairíde","+e",true,2,"d","de","no"
12619,"fochaid","fochaide","+e",true,2,"d","de","no"
12644,"fochomhadlann","fochomhadlainne","palatalized alt + e",false,4,"ann","ainne","no"
12730,"foireann","foirne","syncope + e",false,2,"reann","rne","yes"
12737,"foirm","foirme","+e",true,1,"m","me","no"
12750,"foirnéis","foirnéise","+e",true,2,"s","se","no"
12839,"fonóid","fonóide","+e",true,2,"d","de","no"
12863,"foraois","foraoise","+e",true,2,"s","se","no"
12902,"forchlúid","forchlúide","+e",true,2,"d","de","no"
12927,"fordhuilleog","fordhuilleoige","palatalized alt + e",false,3,"og","oige","no"
12981,"formailin","formailine","+e",true,3,"n","ne","no"
13023,"forshéis","forshéise","+e",true,2,"s","se","no"
13061,"foscríbhinn","foscríbhinne","+e",true,3,"n","ne","no"
13069,"fosfáit","fosfáite","+e",true,2,"t","te","no"
13075,"foshraith","foshraithe","+e",true,2,"h","he","no"
13099,"fothair","foithre","palatalized alt syncope + e",true,2,"othair","oithre","no"
13143,"fóint","fóinte","+e",true,1,"t","te","no"
13148,"fóiréinsic","fóiréinsice","+e",true,3,"c","ce","no"
13149,"fóirithint","fóirithinte","+e",true,3,"t","te","no"
13152,"fóisc","fóisce","+e",true,1,"c","ce","no"
13162,"fónaic","fónaice","+e",true,2,"c","ce","no"
13173,"fótachóip","fótachóipe","+e",true,3,"p","pe","no"
13182,"fótaichríoch","fótaichríche","palatalized alt + e",false,3,"íoch","íche","no"
13208,"fraigh","fraighe","+e",true,1,"h","he","no"
13279,"fréamh","fréimhe","palatalized alt + e",false,1,"éamh","éimhe","no"
13318,"frisnéis","frisnéise","+e",true,2,"s","se","no"
13397,"frithnimh","frithnimhe","+e",true,2,"h","he","no"
13422,"fritonn","fritoinne","palatalized alt + e",false,2,"onn","oinne","no"
13425,"fríd","fríde","+e",true,1,"d","de","no"
13465,"fuaim","fuaime","+e",true,1,"m","me","no"
13476,"fuaimint","fuaiminte","+e",true,2,"t","te","no"
13489,"fuairnimh","fuairnimhe","+e",true,2,"h","he","no"
13525,"fuarchúis","fuarchúise","+e",true,2,"s","se","no"
13549,"fuascailt","fuascailte","+e",true,2,"t","te","no"
13567,"fuilchill","fuilchille","+e",true,2,"l","le","no"
13581,"fuingicíd","fuingicíde","+e",true,3,"d","de","no"
13585,"fuinneog","fuinneoige","palatalized alt + e",false,2,"og","oige","no"
13587,"fuinseog","fuinseoige","palatalized alt + e",false,2,"og","oige","no"
13591,"fuip","fuipe","+e",true,1,"p","pe","no"
13599,"fuiseog","fuiseoige","palatalized alt + e",false,2,"og","oige","no"
13612,"fullairéin","fullairéine","+e",true,3,"n","ne","no"
13662,"gabhlóg","gabhlóige","palatalized alt + e",false,2,"óg","óige","no"
13691,"gailbh","gailbhe","+e",true,1,"h","he","no"
13701,"gailseach","gailsí","í",false,2,"seach","sí","yes"
13711,"gaineamhchloch","gaineamhchloiche","palatalized alt + e",false,3,"och","oiche","no"
13725,"gairbhseach","gairbhsí","í",false,2,"seach","sí","yes"
13741,"gairleog","gairleoige","palatalized alt + e",false,2,"og","oige","no"
13742,"gairm","gairme","+e",true,1,"m","me","no"
13750,"gairmscoil","gairmscoile","+e",true,2,"l","le","no"
13755,"gairnis","gairnise","+e",true,2,"s","se","no"
13781,"gal","gaile","palatalized alt + e",false,1,"al","aile","no"
13837,"gallúnach","gallúnaí","aí",false,3,"ach","aí","no"
13868,"gangaid","gangaide","+e",true,2,"d","de","no"
13874,"gannchúis","gannchúise","+e",true,2,"s","se","no"
13885,"gaois","gaoise","+e",true,1,"s","se","no"
13896,"gaoth","gaoithe","palatalized alt + e",false,1,"oth","oithe","no"
13907,"gaothuirlis","gaothuirlise","+e",true,3,"s","se","no"
13923,"garbhchríoch","garbhchríche","palatalized alt + e",false,2,"íoch","íche","no"
13931,"garbhshíon","garbhshíne","palatalized alt + e",false,2,"íon","íne","no"
13941,"gariníon","gariníne","palatalized alt + e",false,3,"íon","íne","no"
13961,"garsprioc","garsprice","palatalized alt + e",false,2,"ioc","ice","no"
13970,"gasail","gasaile","+e",true,2,"l","le","no"
13975,"gaschill","gaschille","+e",true,2,"l","le","no"
13976,"gasóg","gasóige","palatalized alt + e",false,2,"óg","óige","no"
13997,"gág","gáige","palatalized alt + e",false,1,"ág","áige","no"
14005,"gáilleog","gáilleoige","palatalized alt + e",false,2,"og","oige","no"
14010,"gáir","gáire","+e",true,1,"r","re","no"
14028,"gáróid","gáróide","+e",true,2,"d","de","no"
14052,"geabhróg","geabhróige","palatalized alt + e",false,2,"óg","óige","no"
14068,"gealach","gealaí","aí",false,2,"ach","aí","no"
14099,"gealt","geilte","palatalized alt + e",false,1,"ealt","eilte","yes"
14105,"gealtlann","gealtlainne","palatalized alt + e",false,2,"ann","ainne","no"
14130,"geanc","geince","palatalized alt + e",false,1,"eanc","eince","yes"
14141,"geansóg","geansóige","palatalized alt + e",false,2,"óg","óige","no"
14149,"gearb","geirbe","palatalized alt + e",false,1,"earb","eirbe","yes"
14155,"gearg","geirge","palatalized alt + e",false,1,"earg","eirge","yes"
14156,"geargáil","geargáile","+e",true,2,"l","le","no"
14178,"gearrchaint","gearrchainte","+e",true,2,"t","te","no"
14186,"gearrinsint","gearrinsinte","+e",true,3,"t","te","no"
14188,"gearróg","gearróige","palatalized alt + e",false,2,"óg","óige","no"
14201,"gearrthonn","gearrthoinne","palatalized alt + e",false,2,"onn","oinne","no"
14202,"gearrthóg","gearrthóige","palatalized alt + e",false,2,"óg","óige","no"
14210,"geasróg","geasróige","palatalized alt + e",false,2,"óg","óige","no"
14230,"geilignít","geiligníte","+e",true,3,"t","te","no"
14237,"geimheal","geimhle","syncope + e",false,2,"heal","hle","yes"
14243,"geir","geire","+e",true,1,"r","re","no"
14251,"geirseog","geirseoige","palatalized alt + e",false,2,"og","oige","no"
14254,"geis","geise","+e",true,1,"s","se","no"
14257,"geit","geite","+e",true,1,"t","te","no"
14278,"geoin","geoine","+e",true,1,"n","ne","no"
14301,"géag","géige","palatalized alt + e",false,1,"éag","éige","no"
14318,"géarchéim","géarchéime","+e",true,2,"m","me","no"
14320,"géarchúis","géarchúise","+e",true,2,"s","se","no"
14346,"géim","géime","+e",true,1,"m","me","no"
14348,"géimneach","géimní","í",false,2,"neach","ní","yes"
14349,"géin","géine","+e",true,1,"n","ne","no"
14353,"géinitic","géinitice","+e",true,3,"c","ce","no"
14359,"géis","géise","+e",true,1,"s","se","no"
14380,"gibiris","gibirise","+e",true,3,"s","se","no"
14403,"gimic","gimice","+e",true,2,"c","ce","no"
14406,"gimnispeirm","gimnispeirme","+e",true,3,"m","me","no"
14423,"ginid","ginide","+e",true,2,"d","de","no"
14441,"giobóg","giobóige","palatalized alt + e",false,2,"óg","óige","no"
14458,"giofóg","giofóige","palatalized alt + e",false,2,"óg","óige","no"
14462,"giolcach","giolcaí","aí",false,2,"ach","aí","no"
14510,"gipis","gipise","+e",true,2,"s","se","no"
14514,"girseach","girsí","í",false,2,"seach","sí","yes"
14515,"giuirléid","giuirléide","+e",true,2,"d","de","no"
14520,"giúis","giúise","+e",true,1,"s","se","no"
14532,"giúsach","giúsaí","aí",false,2,"ach","aí","no"
14542,"gíog","gíge","palatalized alt + e",false,1,"íog","íge","no"
14557,"glac","glaice","palatalized alt + e",false,1,"ac","aice","no"
14577,"glafarnach","glafarnaí","aí",false,3,"ach","aí","no"
14646,"glaschloch","glaschloiche","palatalized alt + e",false,2,"och","oiche","no"
14666,"glasóg","glasóige","palatalized alt + e",false,2,"óg","óige","no"
14698,"gleic","gleice","+e",true,1,"c","ce","no"
14704,"gleoiseach","gleoisí","í",false,2,"seach","sí","yes"
14723,"gléib","gléibe","+e",true,1,"b","be","no"
14736,"glib","glibe","+e",true,1,"b","be","no"
14739,"gliceapróitéin","gliceapróitéine","+e",true,4,"n","ne","no"
14767,"gliogarnach","gliogarnaí","aí",false,3,"ach","aí","no"
14777,"glioscarnach","glioscarnaí","aí",false,3,"ach","aí","no"
14794,"glocainspíl","glocainspíle","+e",true,3,"l","le","no"
14817,"glóir-réim","glóir-réime","+e",true,2,"m","me","no"
14818,"glóir","glóire","+e",true,1,"r","re","no"
14824,"glóirmhian","glóirmhéine","palatalized alt + e",false,2,"hian","héine","no"
14843,"gluais","gluaise","+e",true,1,"s","se","no"
14865,"glúin","glúine","+e",true,1,"n","ne","no"
14866,"glúin","glúine","+e",true,1,"n","ne","no"
14895,"gnáthchéim","gnáthchéime","+e",true,2,"m","me","no"
14896,"gnáthchiall","gnáthchéille","palatalized alt + e",false,2,"hiall","héille","no"
14898,"gnáthchléir","gnáthchléire","+e",true,2,"r","re","no"
14920,"gnáthghaoth","gnáthghaoithe","palatalized alt + e",false,2,"oth","oithe","no"
14931,"gnáthóg","gnáthóige","palatalized alt + e",false,2,"óg","óige","no"
14936,"gnáthscair","gnáthscaire","+e",true,2,"r","re","no"
14993,"gnúis","gnúise","+e",true,1,"s","se","no"
14996,"gnúsachtach","gnúsachtaí","aí",false,3,"ach","aí","no"
15009,"gocarsach","gocarsaí","aí",false,3,"ach","aí","no"
15023,"goic","goice","+e",true,1,"c","ce","no"
15031,"goimh","goimhe","+e",true,1,"h","he","no"
15036,"goineog","goineoige","palatalized alt + e",false,2,"og","oige","no"
15075,"gorlann","gorlainne","palatalized alt + e",false,2,"ann","ainne","no"
15087,"gormshlis","gormshlise","+e",true,2,"s","se","no"
15136,"grafaic","grafaice","+e",true,2,"c","ce","no"
15142,"grafóg","grafóige","palatalized alt + e",false,2,"óg","óige","no"
15152,"graiféim","graiféime","+e",true,2,"m","me","no"
15153,"graifít","graifíte","+e",true,2,"t","te","no"
15156,"grainc","graince","+e",true,1,"c","ce","no"
15168,"gramadach","gramadaí","aí",false,3,"ach","aí","no"
15171,"gramaisc","gramaisce","+e",true,2,"c","ce","no"
15182,"grathain","grathaine","+e",true,2,"n","ne","no"
15191,"grág","gráige","palatalized alt + e",false,1,"ág","áige","no"
15200,"gráig","gráige","+e",true,1,"g","ge","no"
15206,"gráinneog","gráinneoige","palatalized alt + e",false,2,"og","oige","no"
15208,"gráinnínít","gráinníníte","+e",true,3,"t","te","no"
15209,"gráinseach","gráinsí","í",false,2,"seach","sí","yes"
15223,"gránáid","gránáide","+e",true,2,"d","de","no"
15253,"greadóg","greadóige","palatalized alt + e",false,2,"óg","óige","no"
15258,"greallach","greallaí","aí",false,2,"ach","aí","no"
15276,"greanchloch","greanchloiche","palatalized alt + e",false,2,"och","oiche","no"
15309,"grian","gréine","palatalized alt + e",false,1,"rian","réine","no"
15318,"grianchill","grianchille","+e",true,2,"l","le","no"
15319,"grianchloch","grianchloiche","palatalized alt + e",false,2,"och","oiche","no"
15342,"grideall","gridille","palatalized + e",false,2,"deall","dille","yes"
15374,"gríl","gríle","+e",true,1,"l","le","no"
15375,"gríobh","gríbhe","palatalized alt + e",false,1,"íobh","íbhe","no"
15384,"gríosclann","gríosclainne","palatalized alt + e",false,2,"ann","ainne","no"
15417,"gruaig","gruaige","+e",true,1,"g","ge","no"
15418,"gruaim","gruaime","+e",true,1,"m","me","no"
15429,"gruig","gruige","+e",true,1,"g","ge","no"
15437,"grúdlann","grúdlainne","palatalized alt + e",false,2,"ann","ainne","no"
15447,"grúpdhinimic","grúpdhinimice","+e",true,4,"c","ce","no"
15465,"guailleog","guailleoige","palatalized alt + e",false,2,"og","oige","no"
15469,"guaim","guaime","+e",true,1,"m","me","no"
15483,"guais","guaise","+e",true,1,"s","se","no"
15491,"gualainn","gualainne","+e",true,2,"n","ne","no"
15524,"gunail","gunaile","+e",true,2,"l","le","no"
15577,"haemacrómatóis","haemacrómatóise","+e",true,5,"s","se","no"
15578,"haemaglóibin","haemaglóibine","+e",true,4,"n","ne","no"
15585,"haemastáis","haemastáise","+e",true,3,"s","se","no"
15588,"hagaois","hagaoise","+e",true,2,"s","se","no"
15597,"hailíd","hailíde","+e",true,2,"d","de","no"
15598,"hailít","hailíte","+e",true,2,"t","te","no"
15603,"hais","haise","+e",true,1,"s","se","no"
15604,"haisis","haisise","+e",true,2,"s","se","no"
15636,"hearóin","hearóine","+e",true,2,"n","ne","no"
15665,"heirméineotaic","heirméineotaice","+e",true,4,"c","ce","no"
15684,"heorastaic","heorastaice","+e",true,3,"c","ce","no"
15710,"hiasaint","hiasainte","+e",true,2,"t","te","no"
15712,"hibrid","hibride","+e",true,2,"d","de","no"
15722,"hidreaghlóthach","hidreaghlóthaí","aí",false,4,"ach","aí","no"
15728,"hidreaponaic","hidreaponaice","+e",true,4,"c","ce","no"
15737,"hidridinimic","hidridinimice","+e",true,5,"c","ce","no"
15739,"hidrigin","hidrigine","+e",true,3,"n","ne","no"
15751,"himéin","himéine","+e",true,2,"n","ne","no"
15762,"hiodrálaic","hiodrálaice","+e",true,3,"c","ce","no"
15763,"hiodrocsail","hiodrocsaile","+e",true,3,"l","le","no"
15764,"hiodrocsaíd","hiodrocsaíde","+e",true,3,"d","de","no"
15769,"hiopnóis","hiopnóise","+e",true,2,"s","se","no"
15782,"hipearbóil","hipearbóile","+e",true,3,"l","le","no"
15796,"hipitéis","hipitéise","+e",true,3,"s","se","no"
15823,"hoiméastáis","hoiméastáise","+e",true,3,"s","se","no"
15835,"homalóg","homalóige","palatalized alt + e",false,3,"óg","óige","no"
15863,"iaidíd","iaidíde","+e",true,2,"d","de","no"
15866,"iall","éille","palatalized alt + e",false,1,"l","e","no"
15870,"ialtóg","ialtóige","palatalized alt + e",false,2,"óg","óige","no"
15875,"iamhchríoch","iamhchríche","palatalized alt + e",false,2,"íoch","íche","no"
15876,"ian","éine","palatalized alt + e",false,1,"n","e","no"
15893,"iarbhunscoil","iarbhunscoile","+e",true,3,"l","le","no"
15895,"iarchéim","iarchéime","+e",true,2,"m","me","no"
15912,"iarghaois","iarghaoise","+e",true,2,"s","se","no"
15923,"iarlais","iarlaise","+e",true,2,"s","se","no"
15938,"iarmhír","iarmhíre","+e",true,2,"r","re","no"
15946,"iarnchloch","iarnchloiche","palatalized alt + e",false,2,"och","oiche","no"
15957,"iaróg","iaróige","palatalized alt + e",false,2,"óg","óige","no"
15970,"iarsmalann","iarsmalainne","palatalized alt + e",false,3,"ann","ainne","no"
15996,"iathchloch","iathchloiche","palatalized alt + e",false,2,"och","oiche","no"
16052,"idirlinn","idirlinne","+e",true,3,"n","ne","no"
16093,"ilbhliantóg","ilbhliantóige","palatalized alt + e",false,3,"óg","óige","no"
16094,"ilbhreith","ilbhreithe","+e",true,2,"h","he","no"
16106,"ilchríoch","ilchríche","palatalized alt + e",false,2,"íoch","íche","no"
16135,"ilroinnt","ilroinnte","+e",true,2,"t","te","no"
16144,"im","ime","+e",true,1,"m","me","no"
16169,"imchuairt","imchuairte","+e",true,2,"t","te","no"
16208,"imir","imire","+e",true,2,"r","re","no"
16248,"imreog","imreoige","palatalized alt + e",false,2,"og","oige","no"
16251,"imrim","imrime","+e",true,2,"m","me","no"
16287,"inchinn","inchinne","+e",true,2,"n","ne","no"
16325,"infreafhuaim","infreafhuaime","+e",true,3,"m","me","no"
16344,"inis","inse","syncope + e",true,2,"nis","nse","no"
16349,"iníon","iníne","palatalized alt + e",false,2,"íon","íne","no"
16358,"inleog","inleoige","palatalized alt + e",false,2,"og","oige","no"
16389,"innilt","innilte","+e",true,2,"t","te","no"
16401,"inscríbhinn","inscríbhinne","+e",true,3,"n","ne","no"
16415,"insint","insinte","+e",true,2,"t","te","no"
16419,"inslin","insline","+e",true,2,"n","ne","no"
16423,"inspioráid","inspioráide","+e",true,3,"d","de","no"
16430,"instinn","instinne","+e",true,2,"n","ne","no"
16431,"institiúid","institiúide","+e",true,3,"d","de","no"
16438,"intinn","intinne","+e",true,2,"n","ne","no"
16451,"iobúpróifein","iobúpróifeine","+e",true,4,"n","ne","no"
16507,"iomghaoth","iomghaoithe","palatalized alt + e",false,2,"oth","oithe","no"
16513,"iomlaoid","iomlaoide","+e",true,2,"d","de","no"
16652,"ionstraim","ionstraime","+e",true,2,"m","me","no"
16671,"iontaoibh","iontaoibhe","+e",true,2,"h","he","no"
16680,"iontróid","iontróide","+e",true,2,"d","de","no"
16691,"ioscaid","ioscaide","+e",true,2,"d","de","no"
16697,"iothlainn","iothlainne","+e",true,2,"n","ne","no"
16704,"iris","irise","+e",true,2,"s","se","no"
16715,"iseabúitil","iseabúitile","+e",true,4,"l","le","no"
16731,"isiméir","isiméire","+e",true,3,"r","re","no"
16735,"isiteirm","isiteirme","+e",true,3,"m","me","no"
16767,"íd","íde","+e",true,1,"d","de","no"
16775,"íoc","íce","palatalized alt + e",false,1,"íoc","íce","no"
16783,"íoclann","íoclainne","palatalized alt + e",false,2,"ann","ainne","no"
16815,"íoróin","íoróine","+e",true,2,"n","ne","no"
16816,"íorpais","íorpaise","+e",true,2,"s","se","no"
16823,"íoschúirt","íoschúirte","+e",true,2,"t","te","no"
16824,"íoseaglais","íoseaglaise","+e",true,3,"s","se","no"
16828,"íosmhéid","íosmhéide","+e",true,2,"d","de","no"
16866,"jeidhb","jeidhbe","+e",true,1,"b","be","no"
16867,"jib","jibe","+e",true,1,"b","be","no"
16906,"ladhar","laidhre","palatalized alt syncope + e",false,2,"adhar","aidhre","no"
16912,"ladhróg","ladhróige","palatalized alt + e",false,2,"óg","óige","no"
16930,"laghairt","laghairte","+e",true,2,"t","te","no"
16962,"laincis","laincise","+e",true,2,"s","se","no"
16978,"laitís","laitíse","+e",true,2,"s","se","no"
16986,"lampróg","lampróige","palatalized alt + e",false,2,"óg","óige","no"
16987,"landair","landaire","+e",true,2,"r","re","no"
16993,"lann","lainne","palatalized alt + e",false,1,"ann","ainne","no"
17035,"laraing","larainge","+e",true,2,"g","ge","no"
17051,"lasc","laisce","palatalized alt + e",false,1,"asc","aisce","no"
17063,"lasóg","lasóige","palatalized alt + e",false,2,"óg","óige","no"
17076,"latairít","latairíte","+e",true,3,"t","te","no"
17078,"lathach","lathaí","aí",false,2,"ach","aí","no"
17099,"láib","láibe","+e",true,1,"b","be","no"
17116,"láirig","láirige","+e",true,2,"g","ge","no"
17132,"lámh","láimhe","palatalized alt + e",false,1,"ámh","áimhe","no"
17139,"lámhainn","lámhainne","+e",true,2,"n","ne","no"
17148,"lámhcheird","lámhcheirde","+e",true,2,"d","de","no"
17166,"lámhléim","lámhléime","+e",true,2,"m","me","no"
17176,"lámhscríbhinn","lámhscríbhinne","+e",true,3,"n","ne","no"
17181,"lán-aois","lán-aoise","+e",true,1,"s","se","no"
17231,"lánúin","lánúine","+e",true,2,"n","ne","no"
17244,"lároifig","lároifige","+e",true,3,"g","ge","no"
17258,"lásóg","lásóige","palatalized alt + e",false,2,"óg","óige","no"
17276,"leabharlann","leabharlainne","palatalized alt + e",false,3,"ann","ainne","no"
17284,"leabhróg","leabhróige","palatalized alt + e",false,2,"óg","óige","no"
17287,"leac","leice","palatalized alt + e",false,1,"eac","eice","yes"
17312,"leadhb","leidhbe","palatalized alt + e",false,1,"eadhb","eidhbe","yes"
17318,"leadhbóg","leadhbóige","palatalized alt + e",false,2,"óg","óige","no"
17319,"leadóg","leadóige","palatalized alt + e",false,2,"óg","óige","no"
17336,"leaistic","leaistice","+e",true,2,"c","ce","no"
17337,"leaistiméir","leaistiméire","+e",true,3,"r","re","no"
17352,"leamhsháinn","leamhsháinne","+e",true,2,"n","ne","no"
17376,"learg","leirge","palatalized alt + e",false,1,"earg","eirge","yes"
17377,"learóg","learóige","palatalized alt + e",false,2,"óg","óige","no"
17378,"leas-ardeaglais","leas-ardeaglaise","+e",true,4,"s","se","no"
17428,"leath","leithe","palatalized alt + e",false,1,"eath","eithe","yes"
17434,"leathaghaidh","leathaghaidhe","+e",true,3,"h","he","no"
17529,"leathóg","leathóige","palatalized alt + e",false,2,"óg","óige","no"
17534,"leathphraitinn","leathphraitinne","+e",true,3,"n","ne","no"
17590,"leicneach","leicní","í",false,2,"neach","ní","yes"
17607,"leictreoid","leictreoide","+e",true,2,"d","de","no"
17611,"leictreonaic","leictreonaice","+e",true,3,"c","ce","no"
17622,"leid","leide","+e",true,1,"d","de","no"
17644,"leiptispioróis","leiptispioróise","+e",true,4,"s","se","no"
17646,"leis","leise","+e",true,1,"s","se","no"
17658,"leith","leithe","+e",true,1,"h","he","no"
17665,"leithéid","leithéide","+e",true,2,"d","de","no"
17669,"leithinis","leithinse","syncope + e",true,3,"nis","nse","no"
17671,"leithlis","leithlise","+e",true,2,"s","se","no"
17677,"leithphéist","leithphéiste","+e",true,2,"t","te","no"
17684,"leitís","leitíse","+e",true,2,"s","se","no"
17685,"leitmóitíf","leitmóitífe","+e",true,3,"f","fe","no"
17715,"léachtlann","léachtlainne","palatalized alt + e",false,2,"ann","ainne","no"
17731,"léaráid","léaráide","+e",true,2,"d","de","no"
17734,"léarscáil","léarscáile","+e",true,2,"l","le","no"
17748,"léaspairt","léaspairte","+e",true,2,"t","te","no"
17758,"léidearnach","léidearnaí","aí",false,3,"ach","aí","no"
17759,"léig","léige","+e",true,1,"g","ge","no"
17766,"léim","léime","+e",true,1,"m","me","no"
17768,"léimneach","léimní","í",false,2,"neach","ní","yes"
17773,"léinseach","léinsí","í",false,2,"seach","sí","yes"
17815,"liach","léiche","palatalized alt + e",false,1,"liach","léiche","no"
17816,"liacharnach","liacharnaí","aí",false,3,"ach","aí","no"
17821,"liag","léige","palatalized alt + e",false,1,"liag","léige","no"
17851,"liathróid","liathróide","+e",true,2,"d","de","no"
17875,"lignít","ligníte","+e",true,2,"t","te","no"
17878,"limficít","limficíte","+e",true,3,"t","te","no"
17890,"linn","linne","+e",true,1,"n","ne","no"
17895,"linntreog","linntreoige","palatalized alt + e",false,2,"og","oige","no"
17910,"liocáir","liocáire","+e",true,2,"r","re","no"
17919,"liomóg","liomóige","palatalized alt + e",false,2,"óg","óige","no"
17954,"lióg","lióige","palatalized alt + e",false,1,"óg","óige","no"
17956,"lipid","lipide","+e",true,2,"d","de","no"
17959,"liric","lirice","+e",true,2,"c","ce","no"
17996,"liúireach","liúirí","í",false,2,"reach","rí","yes"
17997,"liúit","liúite","+e",true,1,"t","te","no"
18037,"líológ","líolóige","palatalized alt + e",false,2,"óg","óige","no"
18039,"líomanáid","líomanáide","+e",true,3,"d","de","no"
18046,"líomóid","líomóide","+e",true,2,"d","de","no"
18055,"líonóil","líonóile","+e",true,2,"l","le","no"
18141,"loighic","loighce","syncope + e",true,2,"hic","hce","no"
18144,"loilíoch","loilí","í",false,2,"íoch","í","no"
